product_code;active;name;price;vat;unit;category;producer;other_price;pkwiu;weight;priority;short_description;description;mainpage;mainpage_priority;stock;stock_warnlevel;availability;delivery;views;rank;rank_votes;"images 1";"images 2";"images 3";"images 4";"images 5";"images 6";"images 7";"images 8"
B2AF-2942C;1;"Torba TOKAIDO JKA";199.00;23%;szt.;AKCESORIA;TOKAIDO;0.00;;1;1;"<p style=""text-align: center;""><strong>Torba TOKAIDO JKA</strong></p>";"<p style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;""><strong>Sportowa torba TOKAIDO JKA</strong>. Torba została zaprojektowana w sposób, który umożliwia noszenie jej na ramieniu lub jako plecak. Torba TOKAIDO JKA posiada dużą, obszerną przestrzeń na wszelkiego typu sprzęt treningowy. Dodatkowo, wyposażona została w boczną kieszeń, wykonaną z oddychającego materiału. Długość pasów plecaka, oraz pasa do noszenia na ramieniu można dostroić wedle własnych preferencji. Torba została także wyposażona w uchwyt do noszenia w dłoni.</span></p>  <ul>  <li style=""text-align: justify;""><strong><span style=""font-family: verdana, geneva; font-size: 10pt;"">Pojemna duża torba od TOKAIDO,</span></strong></li>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;"">Możliwość noszenia jak plecak,</span></li>  <li style=""text-align: justify;""><strong><span style=""font-family: verdana, geneva; font-size: 10pt;"">Posiada Logo JKA,</span></strong></li>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;"">Wymiary 68x38x28CM</span>.</li>  </ul>";0;0;998;0;"brak informacji";"48 godzin";741;5;1;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/6f5c30a0144863919c959357a28dc314.jpg;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/36adf88ae0fd0d215ea906d9cbe9a2c3.jpg;;;;;;
32CB-667B1;1;"TOKAIDO Ochraniacz biustu";209.00;23%;szt.;OCHRANIACZE;TOKAIDO;0.00;;1;1;"<p style=""text-align: center;""><strong>TOKAIDO Ochraniacz biustu</strong></p>";"<p style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;""><strong>Ochraniacz biustu od TOKAIDO</strong>. Ochraniacz wykonany został z mocnego plastiku, który idealnie sprawdza się podczas kumite lub innego treningu sztuk walki. Dodatkowo w zestawie znajduje się także biały top, pod którym instaluje się plastikową ochronę. Top ochraniacza biustu TOKAIDO wykonany został z elastycznej bawełny, dzięki czemu plastikowa ochrona nie przemieszcza się i nie krępuje ruchów. Ochraniacz dostępny w wielu rozmiarach.</span></p>  <ul>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;""><strong>Ochraniacz biustu TOKAIDO</strong>,</span></li>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;""><strong>Produkt z certyfikacją WKF</strong>,</span></li>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;"">Lekki i bezpieczny,</span></li>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;"">Nie krępuje ruchów i nie przemieszcza się.</span></li>  </ul>";0;0;1;0;"brak informacji";"48 godzin";838;5;1;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/7d958c3b556c2e70f0a9fdc3b66cbcd0.jpg;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/20a3d4cc6fb971cf5a10b7faed2ebfec.jpg;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/ec3b91b52c83f77ee2d2e408e090d9c6.jpg;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/0410b8b9ebcc9aaa5f3e8115bb869cd5.jpg;;;;
F871-867F8;1;"TOKAIDO Ochraniacze goleni";99.00;23%;szt.;OCHRANIACZE;TOKAIDO;0.00;;1;1;"<p style=""text-align: center;""><strong>TOKAIDO Ochraniacze goleni</strong></p>";"<p style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;""><strong>Ochraniacze na goleń od TOKAIDO</strong>. Wysokiej jakości produkt z aprobatą WKF. Ochraniacze posiadają elastyczny piankowy wkład, który zapewnia bezpieczeństwo podczas treningu. TOKAIDO wyposażyło je w gumowe zapięcie, tym samym zapewniając idealne przyleganie podczas sesji treningowej. Ochraniacze goleni TOKAIDO można połączyć w zestaw z ochraniaczami na stopy. Profesjonalne wykonanie sprawia, że będą one długo służyć ćwiczącemu.</span></p>  <ul>  <li style=""text-align: justify;""><strong><span style=""font-size: 10pt; font-family: verdana, geneva;"">Ochraniacze goleni TOKAIDO,</span></strong></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Anatomicznie dopasowane,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Elastyczne zapięcie,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Dostępne w kolorach: niebieskim oraz czerwonym,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;""><strong>Produkt z aprobatą WKF</strong>,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Profesjonalna ochrona.</span></li>  </ul>";0;0;96;0;"brak informacji";"48 godzin";586;5;1;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/10e6b75859744cb759af09b54c6b638a.jpg;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/4f2a64930bfeb094cc1e8c722c709484.jpg;;;;;;
ATKM;1;"KarateGi TOKAIDO KATA MASTER Logo";348.00;23%;szt.;"KARATE > KARATE GI";TOKAIDO;0.00;;1;1;"<p style=""text-align: center;""><strong>KarateGi TOKAIDO KATA MASTER Logo</strong></p>";"<p style=""text-align: justify;""><span style=""font-family: verdana,geneva;""><span style=""font-size: 10pt;""><strong>KarateGi TOKAIDO KATA MASTER</strong> jest to nowoczesna wersja z <strong>dodatkowym logo TOKAIDO</strong> na kurtce. Karatega zaprojektowana z myślą o osobach trenujących Kata i oczekujących specjalnego kroju stroju treningowego. Podobnie jak wersja Tradycyjna, model ten również posiada certyfikację World Karate Federation (WKF) i stosowany jest na wszelkiego rodzaju zawodach.</span></span></p>  <p style=""text-align: justify;""><span style=""font-family: verdana,geneva;""><span style=""font-size: 10pt;""><strong> Karatega KATA MASTER</strong> wykonana została z gęstego splotu bawełny (100%) o gramaturze 12OZ. Strój jest bardzo wytrzymały i odporny a gęsty materiał zapewnia pożądaną akustykę technik. KarateGi TOKAIDO KATA MASTER jest <strong>produktem klasy premium</strong>, stosowanym na zawodach na cały świecie. Profesjonalny strój do Karate, który będzie długo służył ćwiczącemu.</span><br /></span></p>  <p style=""text-align: justify;""> </p>  <ul>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;""><strong>Nowoczesna wersja KarateGi z dodatkowym logo</strong>,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Krój dedykowanym osobom trenującym Kata,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">KarateGi z aprobatą WKF,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Spodnie z tradycyjnym wiązaniem,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Starannie wykonane wzmocnienia oraz przeszycia,</span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">KarateGi wykonane z bawełny (100%), </span></li>  <li style=""text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Gęstość 12OZ. </span></li>  </ul>";0;0;96;1;"brak informacji";"48 godzin";1138;5;1;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/819bcb84540165c557387fd1fe85ebca.jpg;;;;;;;
7832-999F5;1;"TOKAIDO Ochraniacz klatki piersiowej";259.00;23%;szt.;OCHRANIACZE;TOKAIDO;0.00;;1;1;"<p style=""text-align: center;""><strong>TOKAIDO Ochraniacz klatki piersiowej</strong></p>";"<p style=""font-size: 13px; font-family: Tahoma, Geneva, sans-serif;""><span style=""font-size: 10pt; font-family: verdana, geneva;""><strong>Ochraniacz klatki piersiowej TOKAIDO.</strong> Ochraniacz zaprojektowany do noszenia pod KarateGi, wykonany z lekkiego materiału, o wysokiej elastyczności. Zapewnia doskonałą ochronę ciała. Ochraniacz jest lekki i nie krępuje ruchów ćwiczącego, elastyczne zapięcia sprawiają, że idealnie dopasowuje się do sylwetki i nie zsuwa, nawet podczas gwałtownych ruchów. Ochraniacz wypełniony elastyczną pianką, która idealnie amortyzuje techniki.</span></p>  <ul style=""font-size: 13px; font-family: Tahoma, Geneva, sans-serif;"">  <li><span style=""font-size: 10pt; font-family: verdana, geneva;"">Ochraniacz klatki piersiowej TOKAIDO,</span></li>  <li><span style=""font-family: verdana, geneva;""><strong><span style=""font-size: 10pt;"">Produkt z certyfikacją WKF,</span></strong></span></li>  <li><span style=""font-size: 10pt; font-family: verdana, geneva;"">Wypełnienie pianką EVA,</span></li>  <li><span style=""font-size: 10pt; font-family: verdana, geneva;"">Elastyczne zapięcia,</span></li>  <li><span style=""font-size: 10pt; font-family: verdana, geneva;"">Nie krępuje ruchów i nie przemieszcza się.</span></li>  </ul>";0;0;2;0;"brak informacji";"48 godzin";565;5;2;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/9c08f367b9245ea8eea72703d20efbd1.jpg;;;;;;;
067D-999C3;1;"DAX Ochraniacz klatki piersiowej";139.00;23%;szt.;OCHRANIACZE;DAX;0.00;;1;1;"<p style=""text-align: center;""><strong>DAX Ochraniacz klatki piersiowej</strong></p>";"<p style=""font-size: 13px; font-family: Tahoma, Geneva, sans-serif;""><span style=""font-size: 10pt; font-family: verdana, geneva;""><strong>Ochraniacz klatki piersiowej DAX</strong>. Dwustronny ochraniacz klatki piersiowej. <strong>Z jednej strony niebieski a z drugiej czerwony</strong>. Wykonany z lekkiego materiału, o wysokiej elastyczności. Zapewnia doskonałą ochronę ciała. Zastosowane wypełnienie idealnie amortyzuje nawet silne techniki. Ochraniacz klatki piersiowej DAX jest solidnie wykonany i zapewnia bardzo dobrą ochronę. </span></p>  <ul style=""font-size: 13px; font-family: Tahoma, Geneva, sans-serif;"">  <li><strong><span style=""font-size: 10pt; font-family: verdana, geneva;"">Ochraniacz klatki piersiowej DAX,</span></strong></li>  <li><span style=""font-size: 10pt; font-family: verdana, geneva;"">Amortyzujące wypełnienie,</span></li>  <li><span style=""font-family: verdana, geneva; font-size: 10pt;"">Sznurowany na plecach,</span></li>  <li><span style=""font-size: 10pt; font-family: verdana, geneva;"">Nie krępuje ruchów i nie przemieszcza się.</span></li>  </ul>";0;0;7;0;"brak informacji";"48 godzin";548;5;1;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/2ca739647ea989da1f3f1e3085abbd34.jpg;;;;;;;
20AF-352C8;1;"DAX Ochraniacz głowy Black Line";199.00;23%;szt.;OCHRANIACZE;DAX;0.00;;1;1;"<p style=""text-align: center;""><strong>DAX Ochraniacz głowy Black Line</strong></p>";"<p style=""font-size: 13px; font-family: Tahoma, Geneva, sans-serif;""><span style=""font-size: 10pt; font-family: verdana, geneva;""><strong>DAX Ochraniacz głowy Black Line</strong>. Profesjonalny ochraniacz firmy DAX wykonany z wysokiej jakości wypełnienia PU oraz elastycznych zapięć VELCRO. Ochraniacz głowy Black Line zapewnia rzetelną ochronę <strong>czoła, kości policzkowych, żuchwy oraz uszu</strong>. Ergonomiczna konstrukcja idealnie dopasowuje się do kształtu głowy, dzięku czemu ochraniacz nie przemieszcza się i nie zsuwa. </span></p>  <ul style=""font-size: 13px; font-family: Tahoma, Geneva, sans-serif;"">  <li><span style=""font-size: 10pt; font-family: verdana, geneva;""><strong>DAX Ochraniacz głowy Black Line,</strong></span></li>  <li><span style=""font-size: 10pt; font-family: verdana, geneva;"">Wysokiej jakości wypełnienie PU,</span></li>  <li><span style=""font-size: 10pt; font-family: verdana, geneva;"">Zapięcie VELCRO z tyłu głowy,</span></li>  <li><span style=""font-family: verdana, geneva; font-size: 10pt;"">Idealna ochrona całej głowy,</span></li>  <li><span style=""font-family: verdana, geneva; font-size: 10pt;"">Nowoczesny design.</span></li>  </ul>";0;0;6;0;"brak informacji";"48 godzin";453;5;2;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/1143ac49ba6ca11e6e7d401f166033be.jpg;;;;;;;
0015-6796A;1;"DAX Ochraniacz głowy";119.00;23%;szt.;OCHRANIACZE;DAX;0.00;;1;1;"<p style=""text-align: center;""><strong>DAX Ochraniacz głowy</strong></p>";"<p style=""font-size: 13px; font-family: Tahoma, Geneva, sans-serif; text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;""><strong>DAX Ochraniacz głowy</strong>. Nowoczesny <strong>ochraniacz głowy do sztuk walki tj.: Karate czy Taekwondo</strong> firmy DAX. Ochraniacz idealnie sprawdza się podczas treningów czy zawodów. Produkt wykonany z elastycznej pianki. Ochraniacz głowy DAX zapewnia dokładną ochronę głowy, posiada także dodatkowe elementy chroniące uszy. Jest bardzo lekki a elastyczne mocowanie sprawia, że idealnie przylega i nie zsuwa się podczas walki.</span></p>  <ul style=""font-size: 13px; font-family: Tahoma, Geneva, sans-serif;"">  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;""><strong><font face=""verdana, geneva"">Ochraniacz głowy firmy DAX,</font></strong></span></li>  <li style=""font-family: Tahoma, Geneva, sans-serif; font-size: 13px; text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Wykonany z lekkiego tworzywa,</span></li>  <li style=""font-family: Tahoma, Geneva, sans-serif; font-size: 13px; text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;"">Elastyczne zapięcie pod brodą,</span></li>  <li style=""font-family: Tahoma, Geneva, sans-serif; font-size: 13px; text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Idealna ochrona całej głowy,</span></li>  <li style=""font-family: Tahoma, Geneva, sans-serif; font-size: 13px; text-align: justify;""><span style=""font-size: 10pt; font-family: verdana, geneva;"">Dostępny w kolorach: czerwony lub biały.</span></li>  </ul>";0;0;4;0;"brak informacji";"48 godzin";461;0;0;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/bf16e4bba1b05b0a09efbd858376791a.jpg;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/9f098ce440dd7e4fcfeaba7c7e5a8201.jpg;;;;;;
8F24-3557E;1;"DAX Worek treningowy Black Line";499.00;23%;szt.;"PRZYRZĄDY TRENINGOWE";DAX;0.00;;1;1;"<p style=""text-align: center;""><strong>DAX Worek treningowy Black Line</strong></p>";"<p><span style=""font-family: verdana, geneva; font-size: 10pt;""><strong>DAX Worek treningowy Black Line. </strong>Worek treningowy firmy DAX, wykonany z odpornego tworzywa sztucznego. <strong>Worek posiada cztery mocowania na łańcuch oraz wypełnienie w zestawie.</strong> Worek DAX Black Line to najnowsze rozwiązanie technologiczne firmy DAX. Zastosowane tworzywo jest bardzo odporne i wytrzymałe, mocowania posiadają liczne wzmocnienia. Worek treningowy DAX Black Line dostępny jest w dwóch wymiarach 120CM oraz 150CM. </span></p>  <p> </p>  <p style=""text-align: center;""><span style=""font-family: verdana, geneva; font-size: 10pt;""><em>! Worki treningowe oraz maty dostępne są tylko na zamówienie klienta.</em></span></p>  <p style=""text-align: center;""> </p>  <ul>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;""><strong>Profesjonalny worek treningowy firmy DAX</strong>,</span></li>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;"">Wykonany z odpornego tworzywa sztucznego,</span></li>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;"">Dostępny w dwóch wymiarach: 120/150,</span></li>  <li style=""text-align: justify;""><span style=""font-family: verdana, geneva; font-size: 10pt;"">Mocowanie oraz wypełnienie w zestawie.</span></li>  </ul>";0;0;5;0;"brak informacji";"48 godzin";1064;5;1;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/a8a6a6b702b20daa40381905d66de2be.jpg;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/45b867d778785fb53bb5641f09a61f7b.jpg;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/191afb11931c6be8616c88eb39252ed7.jpg;;;;;
C673-305B7;1;"Drewniane pudełko na pas";99.00;23%;szt.;AKCESORIA;DAX;0.00;;1;1;"<p style=""text-align: center;""><strong>Drewniane pudełko na pas</strong></p>";"<p><strong>Drewniane pudełko na pas do sztuk walki.</strong> Rzetelnie wykończone i oszlifowane pudełko o wymiarach: <strong>42 x 7,5 x 8</strong>. Pudełko jest bardzo estetyczne i ładnie wykonane, pasuje do większości pasów. Idealny prezent, bądź estetyczna forma przechowywania Obi.</p>  <ul>  <li>Drewniane pudełko na pas do sztuk walki,</li>  <li>Estetyczne oraz dobrze wykonane,</li>  <li>Wymiary : 42 x 7,5 x 8.</li>  </ul>";0;0;1;0;"brak informacji";"48 godzin";493;5;1;https://sklep27364.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/cc012d6da1a7a182afcbc26e0ed87a3f.jpg;;;;;;;
